ID	Time
150113103	21:00
150113119	01:20
150113238	03:19
150113244	02:50
150113363	06:50
150113595	17:15
150113830	10:12
150113846	12:00
150114026	11:45
150114026	11:45
150114032	12:25
150114101	09:00
150114349	14:12
150114515	14:00
150114747	20:30
150114753	16:30
150115002	14:15
150115024	18:40
150115159	19:20
150115165	18:20
150115171	19:00
150115187	18:38
150115284	08:15
150115507	11:00
150115507	11:00
150115513	16:00
150115529	20:42
150115773	00:03
150116022	01:00
150116038	22:20
150116066	03:09
150116072	02:22
150116226	06:15
150116458	09:30
150116464	09:50
150116630	16:00
150116646	22:00
150116652	10:15
150116668	12:20
150116840	22:30
150117042	12:49
150117058	21:15
150117337	14:59
150117359	15:50
150117569	16:29
150117569	16:29
150117581	15:00
150117600	20:00
150117757	16:00
150117763	15:46
160003964	11:44
150117967	18:34
150117989	19:00
150118216	21:45
150118222	17:00
150118410	23:20
150118426	23:35
150118432	22:10
150118448	23:45
160016155	22:49
160017880	09:00
150118777	03:33
150118777	03:33
150118777	03:33
150118824	06:08
150118937	07:35
150118959	07:10
100620186	16:30
100758276	07:00
150119383	15:00
150119612	23:00
150119634	13:52
150119640	19:00
150119640	19:00
150119816	14:15
150119907	14:40
150119929	15:09
150119935	10:00
150120073	16:12
150120089	15:00
150120277	16:24
150120283	12:00
150120299	17:25
150120318	17:21
150120487	18:16
150120744	20:00
150120932	22:42
150120948	22:39
150120948	22:39
150120954	00:01
150121059	22:25
150121225	01:00
150121247	03:20
150121388	20:30
150121673	22:00
150121689	16:45
150121714	10:27
150121720	17:30
150121883	11:20
150121899	11:10
150121902	08:30
150121924	14:00
150122079	15:45
150122079	15:45
150122085	23:15
150122091	08:00
150122148	12:27
150122239	17:30
150122245	12:47
150122251	12:36
150122267	12:57
150122273	12:02
150122273	12:02
160100708	00:01
150122370	12:30
150122449	05:14
150122568	16:42
150122740	14:02
150122756	21:00
150122950	15:32
150123196	17:40
150123378	18:00
150123419	18:30
150123453	17:45
150123475	09:00
150123475	09:00
150123607	19:07
150123607	19:07
150123613	19:42
150123629	15:30
150123754	12:00
150123776	10:47
150123782	19:40
150123798	19:15
150123920	20:45
150123936	19:17
150124097	22:51
150124100	12:00
150124291	00:41
150124291	00:41
150124451	00:01
150124683	23:05
150124699	00:01
150124893	09:20
150124906	22:30
150125051	11:00
150125067	09:00
150125302	18:30
150125562	12:59
150125807	13:20
150125976	15:10
150125982	17:00
150125998	08:30
150126009	12:00
150126190	15:55
150126219	16:31
150126413	19:00
150126623	08:00
150126639	18:25
150126645	17:08
150126764	19:06
150126764	19:06
150126764	19:06
150126883	11:00
160101427	21:23
150126899	19:30
150126902	03:00
150126924	17:00
150126924	17:00
150127041	18:00
150127239	07:30
150127245	18:00
150127251	22:05
150127251	22:05
150127392	23:11
150127546	00:25
150127546	00:25
150127546	00:25
150127546	00:25
150127643	02:30
150127659	02:11
150127875	16:30
150128033	07:42
150128033	07:42
150128049	05:30
150128055	16:30
150128118	08:00
100312703	00:01
100312703	00:01
120459959	12:15
120459959	12:15
120554383	14:33
150128293	08:54
150128306	10:20
150128312	00:01
150128334	21:00
150128475	14:00
150771444	20:30
150631490	23:00
150771648	21:25
150771648	21:25
150771654	19:30
150000027	00:05
150000027	00:05
150001843	13:15
150001843	13:15
150771870	22:45
150635038	18:00
150772038	00:58
150772191	03:00
150772351	07:55
150772373	07:51
150772602	09:13
150772793	10:03
150772793	10:03
150772793	10:03
150032729	17:55
150772953	11:31
150772969	10:55
150635038	18:00
150773183	13:30
150635038	18:00
150773359	13:14
150773569	13:30
150773575	14:25
150773763	15:00
150773779	12:00
150000215	01:25
150000215	01:25
150002211	16:46
150002227	16:40
150000425	01:50
150000431	02:00
150002437	18:03
150002437	18:03
150774222	00:01
150774238	08:00
150774363	10:00
150652355	07:55
150774642	20:00
150774868	12:00
150774868	12:00
150774971	22:33
150774987	14:00
150774993	22:20
150775010	21:40
150775189	23:45
150775189	23:45
150775286	02:00
150775286	02:00
150775292	02:10
150775305	02:25
150775446	06:40
150775446	06:40
150775634	17:00
150775907	09:00
150776115	09:00
150776121	15:30
150776303	12:00
150776319	12:31
150776325	12:47
150776331	08:00
150635050	17:20
150776507	23:50
150000629	03:00
150000629	03:00
150002590	18:37
150002631	19:24
150776767	06:00
150776961	13:53
150776983	13:30
150777210	10:00
150777442	09:00
150777464	17:42
150777715	19:18
150777737	19:27
150777890	20:00
150777903	21:18
150777919	14:30
150778070	19:28
150778309	23:38
150778484	00:40
150778490	20:00
150778503	00:27
150778616	01:34
150778616	01:34
150778622	01:50
150778707	02:32
150778804	03:30
150778810	03:50
150778826	04:15
150778826	04:15
150778939	05:45
